"room_id","hotel_id","guest_count","room_count","room_options","pay_later_flag","free_cancel_flag","room_price","room_type","data_origin"
"R0847_3","H0847","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","270000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0848_1","H0848","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","1","1","225000","스탠다드 더블","전체 가상 시뮬레이션"
"R0848_2","H0848","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","250000","디럭스 트윈","전체 가상 시뮬레이션"
"R0848_3","H0848","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","275000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0849_1","H0849","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","230000","스탠다드 더블","전체 가상 시뮬레이션"
"R0849_2","H0849","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","255000","디럭스 트윈","전체 가상 시뮬레이션"
"R0849_3","H0849","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","280000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0850_1","H0850","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","235000","스탠다드 더블","전체 가상 시뮬레이션"
"R0850_2","H0850","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","260000","디럭스 트윈","전체 가상 시뮬레이션"
"R0850_3","H0850","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","285000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0851_1","H0851","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","240000","스탠다드 더블","전체 가상 시뮬레이션"
"R0851_2","H0851","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","265000","디럭스 트윈","전체 가상 시뮬레이션"
"R0851_3","H0851","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","290000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0852_1","H0852","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","245000","스탠다드 더블","전체 가상 시뮬레이션"
"R0852_2","H0852","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","270000","디럭스 트윈","전체 가상 시뮬레이션"
"R0852_3","H0852","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","295000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0853_1","H0853","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","0","0","250000","스탠다드 더블","전체 가상 시뮬레이션"
"R0853_2","H0853","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","275000","디럭스 트윈","전체 가상 시뮬레이션"
"R0853_3","H0853","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","300000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0854_1","H0854","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","255000","스탠다드 더블","전체 가상 시뮬레이션"
"R0854_2","H0854","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","280000","디럭스 트윈","전체 가상 시뮬레이션"
"R0854_3","H0854","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","305000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0855_1","H0855","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","1","1","260000","스탠다드 더블","전체 가상 시뮬레이션"
"R0855_2","H0855","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","285000","디럭스 트윈","전체 가상 시뮬레이션"
"R0855_3","H0855","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","310000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0856_1","H0856","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","265000","스탠다드 더블","전체 가상 시뮬레이션"
"R0856_2","H0856","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","290000","디럭스 트윈","전체 가상 시뮬레이션"
"R0856_3","H0856","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","315000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0857_1","H0857","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","270000","스탠다드 더블","전체 가상 시뮬레이션"
"R0857_2","H0857","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","295000","디럭스 트윈","전체 가상 시뮬레이션"
"R0857_3","H0857","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","320000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0858_1","H0858","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","275000","스탠다드 더블","전체 가상 시뮬레이션"
"R0858_2","H0858","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","300000","디럭스 트윈","전체 가상 시뮬레이션"
"R0858_3","H0858","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","325000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0859_1","H0859","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","280000","스탠다드 더블","전체 가상 시뮬레이션"
"R0859_2","H0859","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","305000","디럭스 트윈","전체 가상 시뮬레이션"
"R0859_3","H0859","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","330000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0860_1","H0860","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","285000","스탠다드 더블","전체 가상 시뮬레이션"
"R0860_2","H0860","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","310000","디럭스 트윈","전체 가상 시뮬레이션"
"R0860_3","H0860","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":false}","1","0","335000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0861_1","H0861","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","290000","스탠다드 더블","전체 가상 시뮬레이션"
"R0861_2","H0861","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":false}","1","0","315000","디럭스 트윈","전체 가상 시뮬레이션"
"R0861_3","H0861","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","340000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0862_1","H0862","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":true}","1","0","295000","스탠다드 더블","전체 가상 시뮬레이션"
"R0862_2","H0862","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","320000","디럭스 트윈","전체 가상 시뮬레이션"
"R0862_3","H0862","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","345000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0863_1","H0863","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","300000","스탠다드 더블","전체 가상 시뮬레이션"
"R0863_2","H0863","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","325000","디럭스 트윈","전체 가상 시뮬레이션"
"R0863_3","H0863","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","350000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0864_1","H0864","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","305000","스탠다드 더블","전체 가상 시뮬레이션"
"R0864_2","H0864","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","330000","디럭스 트윈","전체 가상 시뮬레이션"
"R0864_3","H0864","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","355000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0865_1","H0865","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","0","0","70000","스탠다드 더블","전체 가상 시뮬레이션"
"R0865_2","H0865","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","95000","디럭스 트윈","전체 가상 시뮬레이션"
"R0865_3","H0865","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","120000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0866_1","H0866","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","75000","스탠다드 더블","전체 가상 시뮬레이션"
"R0866_2","H0866","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","100000","디럭스 트윈","전체 가상 시뮬레이션"
"R0866_3","H0866","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","125000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0867_1","H0867","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","80000","스탠다드 더블","전체 가상 시뮬레이션"
"R0867_2","H0867","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","105000","디럭스 트윈","전체 가상 시뮬레이션"
"R0867_3","H0867","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","0","1","130000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0868_1","H0868","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","85000","스탠다드 더블","전체 가상 시뮬레이션"
"R0868_2","H0868","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","0","1","110000","디럭스 트윈","전체 가상 시뮬레이션"
"R0868_3","H0868","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","135000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0869_1","H0869","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","0","1","90000","스탠다드 더블","전체 가상 시뮬레이션"
"R0869_2","H0869","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","115000","디럭스 트윈","전체 가상 시뮬레이션"
"R0869_3","H0869","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","140000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0870_1","H0870","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","95000","스탠다드 더블","전체 가상 시뮬레이션"
"R0870_2","H0870","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","120000","디럭스 트윈","전체 가상 시뮬레이션"
"R0870_3","H0870","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","145000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0871_1","H0871","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","100000","스탠다드 더블","전체 가상 시뮬레이션"
"R0871_2","H0871","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","125000","디럭스 트윈","전체 가상 시뮬레이션"
"R0871_3","H0871","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","150000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0872_1","H0872","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","105000","스탠다드 더블","전체 가상 시뮬레이션"
"R0872_2","H0872","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","130000","디럭스 트윈","전체 가상 시뮬레이션"
"R0872_3","H0872","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","155000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0873_1","H0873","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","110000","스탠다드 더블","전체 가상 시뮬레이션"
"R0873_2","H0873","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","135000","디럭스 트윈","전체 가상 시뮬레이션"
"R0873_3","H0873","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","160000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0874_1","H0874","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","115000","스탠다드 더블","전체 가상 시뮬레이션"
"R0874_2","H0874","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","140000","디럭스 트윈","전체 가상 시뮬레이션"
"R0874_3","H0874","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","165000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0875_1","H0875","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","120000","스탠다드 더블","전체 가상 시뮬레이션"
"R0875_2","H0875","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","145000","디럭스 트윈","전체 가상 시뮬레이션"
"R0875_3","H0875","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","170000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0876_1","H0876","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","1","1","125000","스탠다드 더블","전체 가상 시뮬레이션"
"R0876_2","H0876","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","150000","디럭스 트윈","전체 가상 시뮬레이션"
"R0876_3","H0876","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","175000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0877_1","H0877","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","0","0","130000","스탠다드 더블","전체 가상 시뮬레이션"
"R0877_2","H0877","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","155000","디럭스 트윈","전체 가상 시뮬레이션"
"R0877_3","H0877","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","180000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0878_1","H0878","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","135000","스탠다드 더블","전체 가상 시뮬레이션"
"R0878_2","H0878","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","160000","디럭스 트윈","전체 가상 시뮬레이션"
